"","STATE","STNAME","AGEGRP","RACE","ESTIM","MR","NUM_DIFF","EOC","COVERAGE"
"1336",22,"Louisiana",10,"NHPI_AIC",261,291,30,10.87,"overcount"
"1337",22,"Louisiana",11,"A_A",4405,4659,254,5.6,"overcount"
"1338",22,"Louisiana",11,"A_AIC",4973,5144,171,3.38,"overcount"
"1339",22,"Louisiana",11,"NHPI_A",111,127,16,13.45,"overcount"
"1340",22,"Louisiana",11,"NHPI_AIC",214,253,39,16.7,"overcount"
"1341",22,"Louisiana",12,"A_A",3878,4134,256,6.39,"overcount"
"1342",22,"Louisiana",12,"A_AIC",4367,4556,189,4.24,"overcount"
"1343",22,"Louisiana",12,"NHPI_A",90,91,1,1.1,"overcount"
"1344",22,"Louisiana",12,"NHPI_AIC",188,193,5,2.62,"overcount"
"1345",22,"Louisiana",13,"A_A",2960,3107,147,4.85,"overcount"
"1346",22,"Louisiana",13,"A_AIC",3298,3291,-7,-0.21,"undercount"
"1347",22,"Louisiana",13,"NHPI_A",81,75,-6,-7.69,"undercount"
"1348",22,"Louisiana",13,"NHPI_AIC",202,180,-22,-11.52,"undercount"
"1349",22,"Louisiana",14,"A_A",1850,1914,64,3.4,"overcount"
"1350",22,"Louisiana",14,"A_AIC",2083,2109,26,1.24,"overcount"
"1351",22,"Louisiana",14,"NHPI_A",52,40,-12,-26.09,"undercount"
"1352",22,"Louisiana",14,"NHPI_AIC",142,94,-48,-40.68,"undercount"
"1353",22,"Louisiana",15,"A_A",1363,1252,-111,-8.49,"undercount"
"1354",22,"Louisiana",15,"A_AIC",1548,1355,-193,-13.3,"undercount"
"1355",22,"Louisiana",15,"NHPI_A",30,23,-7,-26.42,"undercount"
"1356",22,"Louisiana",15,"NHPI_AIC",96,75,-21,-24.56,"undercount"
"1357",22,"Louisiana",16,"A_A",817,820,3,0.37,"overcount"
"1358",22,"Louisiana",16,"A_AIC",939,868,-71,-7.86,"undercount"
"1359",22,"Louisiana",16,"NHPI_A",40,14,-26,-96.3,"undercount"
"1360",22,"Louisiana",16,"NHPI_AIC",91,45,-46,-67.65,"undercount"
"1361",22,"Louisiana",17,"A_A",610,491,-119,-21.62,"undercount"
"1362",22,"Louisiana",17,"A_AIC",726,548,-178,-27.94,"undercount"
"1363",22,"Louisiana",17,"NHPI_A",18,15,-3,-18.18,"undercount"
"1364",22,"Louisiana",17,"NHPI_AIC",47,37,-10,-23.81,"undercount"
"1365",22,"Louisiana",18,"A_A",444,348,-96,-24.24,"undercount"
"1366",22,"Louisiana",18,"A_AIC",528,379,-149,-32.86,"undercount"
"1367",22,"Louisiana",18,"NHPI_A",31,7,-24,-126.32,"undercount"
"1368",22,"Louisiana",18,"NHPI_AIC",68,28,-40,-83.33,"undercount"
"1369",23,"Maine",1,"A_A",1098,869,-229,-23.28,"undercount"
"1370",23,"Maine",1,"A_AIC",1824,1681,-143,-8.16,"undercount"
"1371",23,"Maine",1,"NHPI_A",57,22,-35,-88.61,"undercount"
"1372",23,"Maine",1,"NHPI_AIC",121,76,-45,-45.69,"undercount"
"1373",23,"Maine",2,"A_A",1167,1017,-150,-13.74,"undercount"
"1374",23,"Maine",2,"A_AIC",1867,1728,-139,-7.73,"undercount"
"1375",23,"Maine",2,"NHPI_A",53,36,-17,-38.2,"undercount"
"1376",23,"Maine",2,"NHPI_AIC",126,104,-22,-19.13,"undercount"
"1377",23,"Maine",3,"A_A",1082,1065,-17,-1.58,"undercount"
"1378",23,"Maine",3,"A_AIC",1645,1639,-6,-0.37,"undercount"
"1379",23,"Maine",3,"NHPI_A",34,30,-4,-12.5,"undercount"
"1380",23,"Maine",3,"NHPI_AIC",98,96,-2,-2.06,"undercount"
"1381",23,"Maine",4,"A_A",1060,1526,466,36.04,"overcount"
"1382",23,"Maine",4,"A_AIC",1471,2074,603,34.02,"overcount"
"1383",23,"Maine",4,"NHPI_A",41,24,-17,-52.31,"undercount"
"1384",23,"Maine",4,"NHPI_AIC",122,83,-39,-38.05,"undercount"
"1385",23,"Maine",5,"A_A",936,1078,142,14.1,"overcount"
"1386",23,"Maine",5,"A_AIC",1278,1532,254,18.08,"overcount"
"1387",23,"Maine",5,"NHPI_A",41,50,9,19.78,"overcount"
"1388",23,"Maine",5,"NHPI_AIC",80,114,34,35.05,"overcount"
"1389",23,"Maine",6,"A_A",898,1091,193,19.41,"overcount"
"1390",23,"Maine",6,"A_AIC",1122,1358,236,19.03,"overcount"
"1391",23,"Maine",6,"NHPI_A",40,38,-2,-5.13,"undercount"
"1392",23,"Maine",6,"NHPI_AIC",81,73,-8,-10.39,"undercount"
"1393",23,"Maine",7,"A_A",915,1083,168,16.82,"overcount"
"1394",23,"Maine",7,"A_AIC",1115,1331,216,17.66,"overcount"
"1395",23,"Maine",7,"NHPI_A",61,32,-29,-62.37,"undercount"
"1396",23,"Maine",7,"NHPI_AIC",104,79,-25,-27.32,"undercount"
"1397",23,"Maine",8,"A_A",1221,1200,-21,-1.73,"undercount"
"1398",23,"Maine",8,"A_AIC",1408,1421,13,0.92,"overcount"
"1399",23,"Maine",8,"NHPI_A",52,20,-32,-88.89,"undercount"
"1400",23,"Maine",8,"NHPI_AIC",79,42,-37,-61.16,"undercount"
"1401",23,"Maine",9,"A_A",1029,1088,59,5.57,"overcount"
"1402",23,"Maine",9,"A_AIC",1187,1291,104,8.39,"overcount"
"1403",23,"Maine",9,"NHPI_A",23,28,5,19.61,"overcount"
"1404",23,"Maine",9,"NHPI_AIC",55,56,1,1.8,"overcount"
"1405",23,"Maine",10,"A_A",932,880,-52,-5.74,"undercount"
"1406",23,"Maine",10,"A_AIC",1079,1065,-14,-1.31,"undercount"
"1407",23,"Maine",10,"NHPI_A",30,31,1,3.28,"overcount"
"1408",23,"Maine",10,"NHPI_AIC",59,60,1,1.68,"overcount"
"1409",23,"Maine",11,"A_A",830,832,2,0.24,"overcount"
"1410",23,"Maine",11,"A_AIC",952,981,29,3,"overcount"
"1411",23,"Maine",11,"NHPI_A",35,17,-18,-69.23,"undercount"
"1412",23,"Maine",11,"NHPI_AIC",72,47,-25,-42.02,"undercount"
"1413",23,"Maine",12,"A_A",629,707,78,11.68,"overcount"
"1414",23,"Maine",12,"A_AIC",712,791,79,10.51,"overcount"
"1415",23,"Maine",12,"NHPI_A",39,17,-22,-78.57,"undercount"
"1416",23,"Maine",12,"NHPI_AIC",65,52,-13,-22.22,"undercount"
"1417",23,"Maine",13,"A_A",513,528,15,2.88,"overcount"
"1418",23,"Maine",13,"A_AIC",552,541,-11,-2.01,"undercount"
"1419",23,"Maine",13,"NHPI_A",29,16,-13,-57.78,"undercount"
"1420",23,"Maine",13,"NHPI_AIC",42,37,-5,-12.66,"undercount"
"1421",23,"Maine",14,"A_A",313,312,-1,-0.32,"undercount"
"1422",23,"Maine",14,"A_AIC",347,346,-1,-0.29,"undercount"
"1423",23,"Maine",14,"NHPI_A",24,8,-16,-100,"undercount"
"1424",23,"Maine",14,"NHPI_AIC",37,21,-16,-55.17,"undercount"
"1425",23,"Maine",15,"A_A",205,238,33,14.9,"overcount"
"1426",23,"Maine",15,"A_AIC",230,259,29,11.86,"overcount"
"1427",23,"Maine",15,"NHPI_A",8,0,-8,-200,"undercount"
"1428",23,"Maine",15,"NHPI_AIC",12,11,-1,-8.7,"undercount"
"1429",23,"Maine",16,"A_A",162,148,-14,-9.03,"undercount"
"1430",23,"Maine",16,"A_AIC",185,136,-49,-30.53,"undercount"
"1431",23,"Maine",16,"NHPI_A",11,4,-7,-93.33,"undercount"
"1432",23,"Maine",16,"NHPI_AIC",23,10,-13,-78.79,"undercount"
"1433",23,"Maine",17,"A_A",109,76,-33,-35.68,"undercount"
"1434",23,"Maine",17,"A_AIC",123,71,-52,-53.61,"undercount"
"1435",23,"Maine",17,"NHPI_A",6,1,-5,-142.86,"undercount"
"1436",23,"Maine",17,"NHPI_AIC",11,5,-6,-75,"undercount"
"1437",23,"Maine",18,"A_A",68,45,-23,-40.71,"undercount"
"1438",23,"Maine",18,"A_AIC",96,62,-34,-43.04,"undercount"
"1439",23,"Maine",18,"NHPI_A",7,3,-4,-80,"undercount"
"1440",23,"Maine",18,"NHPI_AIC",19,2,-17,-161.9,"undercount"
"1441",24,"Maryland",1,"A_A",22509,21160,-1349,-6.18,"undercount"
"1442",24,"Maryland",1,"A_AIC",28410,29510,1100,3.8,"overcount"
"1443",24,"Maryland",1,"NHPI_A",633,441,-192,-35.75,"undercount"
"1444",24,"Maryland",1,"NHPI_AIC",1123,1100,-23,-2.07,"undercount"
"1445",24,"Maryland",2,"A_A",20861,21478,617,2.91,"overcount"
"1446",24,"Maryland",2,"A_AIC",26119,28425,2306,8.46,"overcount"
"1447",24,"Maryland",2,"NHPI_A",547,344,-203,-45.57,"undercount"
"1448",24,"Maryland",2,"NHPI_AIC",1064,936,-128,-12.8,"undercount"
"1449",24,"Maryland",3,"A_A",18483,19738,1255,6.57,"overcount"
"1450",24,"Maryland",3,"A_AIC",22511,25402,2891,12.07,"overcount"
"1451",24,"Maryland",3,"NHPI_A",293,319,26,8.5,"overcount"
"1452",24,"Maryland",3,"NHPI_AIC",720,847,127,16.21,"overcount"
"1453",24,"Maryland",4,"A_A",17495,20183,2688,14.27,"overcount"
"1454",24,"Maryland",4,"A_AIC",20788,25102,4314,18.8,"overcount"
"1455",24,"Maryland",4,"NHPI_A",343,387,44,12.05,"overcount"
"1456",24,"Maryland",4,"NHPI_AIC",748,927,179,21.37,"overcount"
"1457",24,"Maryland",5,"A_A",17802,21776,3974,20.08,"overcount"
"1458",24,"Maryland",5,"A_AIC",20660,25512,4852,21.02,"overcount"
"1459",24,"Maryland",5,"NHPI_A",323,574,251,55.96,"overcount"
"1460",24,"Maryland",5,"NHPI_AIC",750,1068,318,34.98,"overcount"
"1461",24,"Maryland",6,"A_A",22025,25991,3966,16.52,"overcount"
"1462",24,"Maryland",6,"A_AIC",24541,29385,4844,17.97,"overcount"
"1463",24,"Maryland",6,"NHPI_A",398,659,261,49.39,"overcount"
"1464",24,"Maryland",6,"NHPI_AIC",793,1142,349,36.07,"overcount"
"1465",24,"Maryland",7,"A_A",27116,28624,1508,5.41,"overcount"
"1466",24,"Maryland",7,"A_AIC",29217,31543,2326,7.66,"overcount"
"1467",24,"Maryland",7,"NHPI_A",545,565,20,3.6,"overcount"
"1468",24,"Maryland",7,"NHPI_AIC",915,1020,105,10.85,"overcount"
"1469",24,"Maryland",8,"A_A",28197,30066,1869,6.42,"overcount"
"1470",24,"Maryland",8,"A_AIC",30050,32639,2589,8.26,"overcount"
"1471",24,"Maryland",8,"NHPI_A",377,447,70,16.99,"overcount"
"1472",24,"Maryland",8,"NHPI_AIC",723,829,106,13.66,"overcount"
"1473",24,"Maryland",9,"A_A",25417,26823,1406,5.38,"overcount"
"1474",24,"Maryland",9,"A_AIC",27122,29090,1968,7,"overcount"
"1475",24,"Maryland",9,"NHPI_A",357,426,69,17.62,"overcount"
"1476",24,"Maryland",9,"NHPI_AIC",700,816,116,15.3,"overcount"
"1477",24,"Maryland",10,"A_A",23565,25266,1701,6.97,"overcount"
"1478",24,"Maryland",10,"A_AIC",25210,27218,2008,7.66,"overcount"
"1479",24,"Maryland",10,"NHPI_A",331,338,7,2.09,"overcount"
"1480",24,"Maryland",10,"NHPI_AIC",677,718,41,5.88,"overcount"
"1481",24,"Maryland",11,"A_A",20825,22652,1827,8.4,"overcount"
"1482",24,"Maryland",11,"A_AIC",22148,24315,2167,9.33,"overcount"
"1483",24,"Maryland",11,"NHPI_A",229,313,84,31,"overcount"
"1484",24,"Maryland",11,"NHPI_AIC",507,615,108,19.25,"overcount"
"1485",24,"Maryland",12,"A_A",17303,18388,1085,6.08,"overcount"
"1486",24,"Maryland",12,"A_AIC",18295,19627,1332,7.02,"overcount"
"1487",24,"Maryland",12,"NHPI_A",188,225,37,17.92,"overcount"
"1488",24,"Maryland",12,"NHPI_AIC",377,484,107,24.85,"overcount"
"1489",24,"Maryland",13,"A_A",14466,15484,1018,6.8,"overcount"
"1490",24,"Maryland",13,"A_AIC",15301,16274,973,6.16,"overcount"
"1491",24,"Maryland",13,"NHPI_A",132,128,-4,-3.08,"undercount"
"1492",24,"Maryland",13,"NHPI_AIC",321,316,-5,-1.57,"undercount"
"1493",24,"Maryland",14,"A_A",10836,10869,33,0.3,"overcount"
"1494",24,"Maryland",14,"A_AIC",11342,11378,36,0.32,"overcount"
"1495",24,"Maryland",14,"NHPI_A",96,92,-4,-4.26,"undercount"
"1496",24,"Maryland",14,"NHPI_AIC",241,198,-43,-19.59,"undercount"
"1497",24,"Maryland",15,"A_A",8127,8032,-95,-1.18,"undercount"
"1498",24,"Maryland",15,"A_AIC",8458,8363,-95,-1.13,"undercount"
"1499",24,"Maryland",15,"NHPI_A",73,53,-20,-31.75,"undercount"
"1500",24,"Maryland",15,"NHPI_AIC",177,116,-61,-41.64,"undercount"
"1501",24,"Maryland",16,"A_A",5306,5070,-236,-4.55,"undercount"
"1502",24,"Maryland",16,"A_AIC",5541,5361,-180,-3.3,"undercount"
"1503",24,"Maryland",16,"NHPI_A",48,31,-17,-43.04,"undercount"
"1504",24,"Maryland",16,"NHPI_AIC",118,104,-14,-12.61,"undercount"
"1505",24,"Maryland",17,"A_A",3329,2961,-368,-11.7,"undercount"
"1506",24,"Maryland",17,"A_AIC",3491,3131,-360,-10.87,"undercount"
"1507",24,"Maryland",17,"NHPI_A",39,19,-20,-68.97,"undercount"
"1508",24,"Maryland",17,"NHPI_AIC",90,70,-20,-25,"undercount"
"1509",24,"Maryland",18,"A_A",2925,2094,-831,-33.11,"undercount"
"1510",24,"Maryland",18,"A_AIC",3078,2266,-812,-30.39,"undercount"
"1511",24,"Maryland",18,"NHPI_A",60,30,-30,-66.67,"undercount"
"1512",24,"Maryland",18,"NHPI_AIC",111,126,15,12.66,"overcount"
"1513",25,"Massachusetts",1,"A_A",26612,24510,-2102,-8.22,"undercount"
"1514",25,"Massachusetts",1,"A_AIC",32322,32044,-278,-0.86,"undercount"
"1515",25,"Massachusetts",1,"NHPI_A",435,494,59,12.7,"overcount"
"1516",25,"Massachusetts",1,"NHPI_AIC",1060,1067,7,0.66,"overcount"
"1517",25,"Massachusetts",2,"A_A",24769,24141,-628,-2.57,"undercount"
"1518",25,"Massachusetts",2,"A_AIC",29355,30458,1103,3.69,"overcount"
"1519",25,"Massachusetts",2,"NHPI_A",414,454,40,9.22,"overcount"
"1520",25,"Massachusetts",2,"NHPI_AIC",981,934,-47,-4.91,"undercount"
"1521",25,"Massachusetts",3,"A_A",20957,21041,84,0.4,"overcount"
"1522",25,"Massachusetts",3,"A_AIC",23850,25575,1725,6.98,"overcount"
"1523",25,"Massachusetts",3,"NHPI_A",466,490,24,5.02,"overcount"
"1524",25,"Massachusetts",3,"NHPI_AIC",904,965,61,6.53,"overcount"
"1525",25,"Massachusetts",4,"A_A",23791,26084,2293,9.19,"overcount"
"1526",25,"Massachusetts",4,"A_AIC",26931,30600,3669,12.75,"overcount"
"1527",25,"Massachusetts",4,"NHPI_A",461,566,105,20.45,"overcount"
"1528",25,"Massachusetts",4,"NHPI_AIC",1018,1112,94,8.83,"overcount"
"1529",25,"Massachusetts",5,"A_A",26727,33756,7029,23.24,"overcount"
"1530",25,"Massachusetts",5,"A_AIC",29903,38128,8225,24.18,"overcount"
"1531",25,"Massachusetts",5,"NHPI_A",509,671,162,27.46,"overcount"
"1532",25,"Massachusetts",5,"NHPI_AIC",1111,1284,173,14.45,"overcount"
"1533",25,"Massachusetts",6,"A_A",30468,36696,6228,18.55,"overcount"
"1534",25,"Massachusetts",6,"A_AIC",32950,39775,6825,18.77,"overcount"
"1535",25,"Massachusetts",6,"NHPI_A",457,589,132,25.24,"overcount"
"1536",25,"Massachusetts",6,"NHPI_AIC",1034,1118,84,7.81,"overcount"
"1537",25,"Massachusetts",7,"A_A",32839,34499,1660,4.93,"overcount"
"1538",25,"Massachusetts",7,"A_AIC",34879,36853,1974,5.5,"overcount"
"1539",25,"Massachusetts",7,"NHPI_A",556,480,-76,-14.67,"undercount"
"1540",25,"Massachusetts",7,"NHPI_AIC",1138,958,-180,-17.18,"undercount"
"1541",25,"Massachusetts",8,"A_A",34531,33874,-657,-1.92,"undercount"
"1542",25,"Massachusetts",8,"A_AIC",36323,35848,-475,-1.32,"undercount"
"1543",25,"Massachusetts",8,"NHPI_A",510,441,-69,-14.51,"undercount"
"1544",25,"Massachusetts",8,"NHPI_AIC",972,910,-62,-6.59,"undercount"
"1545",25,"Massachusetts",9,"A_A",28639,27511,-1128,-4.02,"undercount"
"1546",25,"Massachusetts",9,"A_AIC",30084,29199,-885,-2.99,"undercount"
"1547",25,"Massachusetts",9,"NHPI_A",478,408,-70,-15.8,"undercount"
"1548",25,"Massachusetts",9,"NHPI_AIC",942,887,-55,-6.01,"undercount"
"1549",25,"Massachusetts",10,"A_A",24142,24218,76,0.31,"overcount"
"1550",25,"Massachusetts",10,"A_AIC",25356,25650,294,1.15,"overcount"
"1551",25,"Massachusetts",10,"NHPI_A",389,362,-27,-7.19,"undercount"
"1552",25,"Massachusetts",10,"NHPI_AIC",828,801,-27,-3.31,"undercount"
"1553",25,"Massachusetts",11,"A_A",19876,19957,81,0.41,"overcount"
"1554",25,"Massachusetts",11,"A_AIC",20943,21113,170,0.81,"overcount"
"1555",25,"Massachusetts",11,"NHPI_A",353,296,-57,-17.57,"undercount"
"1556",25,"Massachusetts",11,"NHPI_AIC",746,660,-86,-12.23,"undercount"
"1557",25,"Massachusetts",12,"A_A",15788,16270,482,3.01,"overcount"
"1558",25,"Massachusetts",12,"A_AIC",16611,17121,510,3.02,"overcount"
"1559",25,"Massachusetts",12,"NHPI_A",231,224,-7,-3.08,"undercount"
"1560",25,"Massachusetts",12,"NHPI_AIC",547,498,-49,-9.38,"undercount"
"1561",25,"Massachusetts",13,"A_A",11629,12326,697,5.82,"overcount"
"1562",25,"Massachusetts",13,"A_AIC",12147,12882,735,5.87,"overcount"
"1563",25,"Massachusetts",13,"NHPI_A",175,165,-10,-5.88,"undercount"
"1564",25,"Massachusetts",13,"NHPI_AIC",405,386,-19,-4.8,"undercount"
"1565",25,"Massachusetts",14,"A_A",7971,8557,586,7.09,"overcount"
"1566",25,"Massachusetts",14,"A_AIC",8327,8905,578,6.71,"overcount"
"1567",25,"Massachusetts",14,"NHPI_A",113,99,-14,-13.21,"undercount"
"1568",25,"Massachusetts",14,"NHPI_AIC",281,239,-42,-16.15,"undercount"
"1569",25,"Massachusetts",15,"A_A",5955,6677,722,11.43,"overcount"
"1570",25,"Massachusetts",15,"A_AIC",6195,6933,738,11.24,"overcount"
"1571",25,"Massachusetts",15,"NHPI_A",74,105,31,34.64,"overcount"
"1572",25,"Massachusetts",15,"NHPI_AIC",176,217,41,20.87,"overcount"
"1573",25,"Massachusetts",16,"A_A",4142,4631,489,11.15,"overcount"
"1574",25,"Massachusetts",16,"A_AIC",4336,4794,458,10.03,"overcount"
"1575",25,"Massachusetts",16,"NHPI_A",99,54,-45,-58.82,"undercount"
"1576",25,"Massachusetts",16,"NHPI_AIC",198,127,-71,-43.69,"undercount"
"1577",25,"Massachusetts",17,"A_A",2868,2822,-46,-1.62,"undercount"
"1578",25,"Massachusetts",17,"A_AIC",3015,2947,-68,-2.28,"undercount"
"1579",25,"Massachusetts",17,"NHPI_A",43,39,-4,-9.76,"undercount"
"1580",25,"Massachusetts",17,"NHPI_AIC",122,102,-20,-17.86,"undercount"
"1581",25,"Massachusetts",18,"A_A",2603,2103,-500,-21.25,"undercount"
"1582",25,"Massachusetts",18,"A_AIC",2729,2204,-525,-21.29,"undercount"
"1583",25,"Massachusetts",18,"NHPI_A",58,34,-24,-52.17,"undercount"
"1584",25,"Massachusetts",18,"NHPI_AIC",116,95,-21,-19.91,"undercount"
"1585",26,"Michigan",1,"A_A",18611,17545,-1066,-5.9,"undercount"
"1586",26,"Michigan",1,"A_AIC",23866,25539,1673,6.77,"overcount"
"1587",26,"Michigan",1,"NHPI_A",448,228,-220,-65.09,"undercount"
"1588",26,"Michigan",1,"NHPI_AIC",958,944,-14,-1.47,"undercount"
"1589",26,"Michigan",2,"A_A",19500,19328,-172,-0.89,"undercount"
"1590",26,"Michigan",2,"A_AIC",23995,26591,2596,10.26,"overcount"
"1591",26,"Michigan",2,"NHPI_A",582,315,-267,-59.53,"undercount"
"1592",26,"Michigan",2,"NHPI_AIC",1078,944,-134,-13.25,"undercount"
"1593",26,"Michigan",3,"A_A",17459,17035,-424,-2.46,"undercount"
"1594",26,"Michigan",3,"A_AIC",22212,23252,1040,4.58,"overcount"
"1595",26,"Michigan",3,"NHPI_A",393,289,-104,-30.5,"undercount"
"1596",26,"Michigan",3,"NHPI_AIC",925,877,-48,-5.33,"undercount"
"1597",26,"Michigan",4,"A_A",16646,17472,826,4.84,"overcount"
"1598",26,"Michigan",4,"A_AIC",20655,22814,2159,9.93,"overcount"
"1599",26,"Michigan",4,"NHPI_A",333,270,-63,-20.9,"undercount"
"1600",26,"Michigan",4,"NHPI_AIC",836,901,65,7.48,"overcount"
"1601",26,"Michigan",5,"A_A",20252,21279,1027,4.95,"overcount"
"1602",26,"Michigan",5,"A_AIC",23617,25431,1814,7.4,"overcount"
"1603",26,"Michigan",5,"NHPI_A",392,322,-70,-19.61,"undercount"
"1604",26,"Michigan",5,"NHPI_AIC",863,916,53,5.96,"overcount"
"1605",26,"Michigan",6,"A_A",17926,20634,2708,14.05,"overcount"
"1606",26,"Michigan",6,"A_AIC",20620,23697,3077,13.89,"overcount"
"1607",26,"Michigan",6,"NHPI_A",363,301,-62,-18.67,"undercount"
"1608",26,"Michigan",6,"NHPI_AIC",829,795,-34,-4.19,"undercount"
"1609",26,"Michigan",7,"A_A",19148,21942,2794,13.6,"overcount"
"1610",26,"Michigan",7,"A_AIC",21404,24637,3233,14.04,"overcount"
"1611",26,"Michigan",7,"NHPI_A",415,282,-133,-38.16,"undercount"
"1612",26,"Michigan",7,"NHPI_AIC",832,699,-133,-17.37,"undercount"
"1613",26,"Michigan",8,"A_A",23760,22905,-855,-3.66,"undercount"
"1614",26,"Michigan",8,"A_AIC",26008,25453,-555,-2.16,"undercount"
"1615",26,"Michigan",8,"NHPI_A",328,260,-68,-23.13,"undercount"
"1616",26,"Michigan",8,"NHPI_AIC",765,651,-114,-16.1,"undercount"
"1617",26,"Michigan",9,"A_A",21174,19445,-1729,-8.51,"undercount"
"1618",26,"Michigan",9,"A_AIC",23023,21564,-1459,-6.54,"undercount"
"1619",26,"Michigan",9,"NHPI_A",264,235,-29,-11.62,"undercount"
"1620",26,"Michigan",9,"NHPI_AIC",644,615,-29,-4.61,"undercount"
"1621",26,"Michigan",10,"A_A",17670,16201,-1469,-8.67,"undercount"
"1622",26,"Michigan",10,"A_AIC",19342,18022,-1320,-7.07,"undercount"
"1623",26,"Michigan",10,"NHPI_A",253,234,-19,-7.8,"undercount"
"1624",26,"Michigan",10,"NHPI_AIC",636,629,-7,-1.11,"undercount"
"1625",26,"Michigan",11,"A_A",13672,12829,-843,-6.36,"undercount"
"1626",26,"Michigan",11,"A_AIC",15115,14450,-665,-4.5,"undercount"
"1627",26,"Michigan",11,"NHPI_A",216,211,-5,-2.34,"undercount"
"1628",26,"Michigan",11,"NHPI_AIC",520,530,10,1.9,"overcount"
"1629",26,"Michigan",12,"A_A",10789,10730,-59,-0.55,"undercount"
"1630",26,"Michigan",12,"A_AIC",11866,11806,-60,-0.51,"undercount"
"1631",26,"Michigan",12,"NHPI_A",173,166,-7,-4.13,"undercount"
"1632",26,"Michigan",12,"NHPI_AIC",362,419,57,14.6,"overcount"
"1633",26,"Michigan",13,"A_A",9398,9450,52,0.55,"overcount"
"1634",26,"Michigan",13,"A_AIC",10235,10120,-115,-1.13,"undercount"
"1635",26,"Michigan",13,"NHPI_A",131,148,17,12.19,"overcount"
"1636",26,"Michigan",13,"NHPI_AIC",316,317,1,0.32,"overcount"
"1637",26,"Michigan",14,"A_A",6533,6606,73,1.11,"overcount"
"1638",26,"Michigan",14,"A_AIC",7031,7061,30,0.43,"overcount"
"1639",26,"Michigan",14,"NHPI_A",84,71,-13,-16.77,"undercount"
"1640",26,"Michigan",14,"NHPI_AIC",197,186,-11,-5.74,"undercount"
"1641",26,"Michigan",15,"A_A",4738,4436,-302,-6.58,"undercount"
"1642",26,"Michigan",15,"A_AIC",5137,4811,-326,-6.55,"undercount"
"1643",26,"Michigan",15,"NHPI_A",49,52,3,5.94,"overcount"
"1644",26,"Michigan",15,"NHPI_AIC",150,167,17,10.73,"overcount"
"1645",26,"Michigan",16,"A_A",2910,2638,-272,-9.81,"undercount"
"1646",26,"Michigan",16,"A_AIC",3179,2796,-383,-12.82,"undercount"
"1647",26,"Michigan",16,"NHPI_A",61,26,-35,-80.46,"undercount"
"1648",26,"Michigan",16,"NHPI_AIC",141,80,-61,-55.2,"undercount"
"1649",26,"Michigan",17,"A_A",1856,1569,-287,-16.76,"undercount"
"1650",26,"Michigan",17,"A_AIC",2045,1667,-378,-20.37,"undercount"
"1651",26,"Michigan",17,"NHPI_A",43,11,-32,-118.52,"undercount"
"1652",26,"Michigan",17,"NHPI_AIC",85,58,-27,-37.76,"undercount"
"1653",26,"Michigan",18,"A_A",1532,1018,-514,-40.31,"undercount"
"1654",26,"Michigan",18,"A_AIC",1710,1103,-607,-43.16,"undercount"
"1655",26,"Michigan",18,"NHPI_A",52,21,-31,-84.93,"undercount"
"1656",26,"Michigan",18,"NHPI_AIC",108,55,-53,-65.03,"undercount"
"1657",27,"Minnesota",1,"A_A",21175,19993,-1182,-5.74,"undercount"
"1658",27,"Minnesota",1,"A_AIC",25729,27003,1274,4.83,"overcount"
"1659",27,"Minnesota",1,"NHPI_A",469,269,-200,-54.2,"undercount"
"1660",27,"Minnesota",1,"NHPI_AIC",1092,750,-342,-37.13,"undercount"
"1661",27,"Minnesota",2,"A_A",19039,19439,400,2.08,"overcount"
"1662",27,"Minnesota",2,"A_AIC",22914,25110,2196,9.15,"overcount"
"1663",27,"Minnesota",2,"NHPI_A",435,266,-169,-48.22,"undercount"
"1664",27,"Minnesota",2,"NHPI_AIC",1098,693,-405,-45.23,"undercount"
"1665",27,"Minnesota",3,"A_A",16159,17903,1744,10.24,"overcount"
"1666",27,"Minnesota",3,"A_AIC",19432,21929,2497,12.07,"overcount"
"1667",27,"Minnesota",3,"NHPI_A",284,235,-49,-18.88,"undercount"
"1668",27,"Minnesota",3,"NHPI_AIC",820,580,-240,-34.29,"undercount"
"1669",27,"Minnesota",4,"A_A",15914,19915,4001,22.33,"overcount"
"1670",27,"Minnesota",4,"A_AIC",18610,23236,4626,22.11,"overcount"
"1671",27,"Minnesota",4,"NHPI_A",271,309,38,13.1,"overcount"
"1672",27,"Minnesota",4,"NHPI_AIC",733,695,-38,-5.32,"undercount"
"1673",27,"Minnesota",5,"A_A",17517,21698,4181,21.32,"overcount"
"1674",27,"Minnesota",5,"A_AIC",19521,24078,4557,20.9,"overcount"
"1675",27,"Minnesota",5,"NHPI_A",280,283,3,1.07,"overcount"
"1676",27,"Minnesota",5,"NHPI_AIC",645,596,-49,-7.9,"undercount"
"1677",27,"Minnesota",6,"A_A",19997,22410,2413,11.38,"overcount"
"1678",27,"Minnesota",6,"A_AIC",21881,24367,2486,10.75,"overcount"
"1679",27,"Minnesota",6,"NHPI_A",301,304,3,0.99,"overcount"
"1680",27,"Minnesota",6,"NHPI_AIC",796,622,-174,-24.54,"undercount"
"1681",27,"Minnesota",7,"A_A",18678,19382,704,3.7,"overcount"
"1682",27,"Minnesota",7,"A_AIC",20237,20979,742,3.6,"overcount"
"1683",27,"Minnesota",7,"NHPI_A",289,222,-67,-26.22,"undercount"
