"","STfips","CTYfips","STNAME","CTYNAME","RACE","ESTIM","MR","NUM_DIFF","PERC_DIFF","COVERAGE"
"11667",51,515,"Virginia","Bedford city","NHPI_A",5,1,-4,-133.33,"undercount"
"11668",51,515,"Virginia","Bedford city","NHPI_AIC",9,5,-4,-57.14,"undercount"
"11669",51,520,"Virginia","Bristol city","A_A",146,124,-22,-16.3,"undercount"
"11670",51,520,"Virginia","Bristol city","A_AIC",170,161,-9,-5.44,"undercount"
"11671",51,520,"Virginia","Bristol city","NHPI_A",3,4,1,28.57,"overcount"
"11672",51,520,"Virginia","Bristol city","NHPI_AIC",11,10,-1,-9.52,"undercount"
"11673",51,530,"Virginia","Buena Vista city","A_A",49,29,-20,-51.28,"undercount"
"11674",51,530,"Virginia","Buena Vista city","A_AIC",60,49,-11,-20.18,"undercount"
"11675",51,530,"Virginia","Buena Vista city","NHPI_A",1,15,14,175,"overcount"
"11676",51,530,"Virginia","Buena Vista city","NHPI_AIC",6,22,16,114.29,"overcount"
"11677",51,540,"Virginia","Charlottesville city","A_A",2315,2809,494,19.28,"overcount"
"11678",51,540,"Virginia","Charlottesville city","A_AIC",2643,3352,709,23.65,"overcount"
"11679",51,540,"Virginia","Charlottesville city","NHPI_A",24,21,-3,-13.33,"undercount"
"11680",51,540,"Virginia","Charlottesville city","NHPI_AIC",80,59,-21,-30.22,"undercount"
"11681",51,550,"Virginia","Chesapeake city","A_A",5922,6534,612,9.83,"overcount"
"11682",51,550,"Virginia","Chesapeake city","A_AIC",7663,9039,1376,16.48,"overcount"
"11683",51,550,"Virginia","Chesapeake city","NHPI_A",188,205,17,8.65,"overcount"
"11684",51,550,"Virginia","Chesapeake city","NHPI_AIC",431,524,93,19.48,"overcount"
"11685",51,570,"Virginia","Colonial Heights city","A_A",527,591,64,11.45,"overcount"
"11686",51,570,"Virginia","Colonial Heights city","A_AIC",635,716,81,11.99,"overcount"
"11687",51,570,"Virginia","Colonial Heights city","NHPI_A",27,18,-9,-40,"undercount"
"11688",51,570,"Virginia","Colonial Heights city","NHPI_AIC",37,44,7,17.28,"overcount"
"11689",51,580,"Virginia","Covington city","A_A",67,34,-33,-65.35,"undercount"
"11690",51,580,"Virginia","Covington city","A_AIC",86,48,-38,-56.72,"undercount"
"11691",51,580,"Virginia","Covington city","NHPI_A",1,0,-1,-200,"undercount"
"11692",51,580,"Virginia","Covington city","NHPI_AIC",5,4,-1,-22.22,"undercount"
"11693",51,590,"Virginia","Danville city","A_A",458,423,-35,-7.95,"undercount"
"11694",51,590,"Virginia","Danville city","A_AIC",553,508,-45,-8.48,"undercount"
"11695",51,590,"Virginia","Danville city","NHPI_A",20,11,-9,-58.06,"undercount"
"11696",51,590,"Virginia","Danville city","NHPI_AIC",53,34,-19,-43.68,"undercount"
"11697",51,595,"Virginia","Emporia city","A_A",70,46,-24,-41.38,"undercount"
"11698",51,595,"Virginia","Emporia city","A_AIC",86,54,-32,-45.71,"undercount"
"11699",51,595,"Virginia","Emporia city","NHPI_A",7,4,-3,-54.55,"undercount"
"11700",51,595,"Virginia","Emporia city","NHPI_AIC",9,6,-3,-40,"undercount"
"11701",51,600,"Virginia","Fairfax city","A_A",3794,3480,-314,-8.63,"undercount"
"11702",51,600,"Virginia","Fairfax city","A_AIC",4132,3901,-231,-5.75,"undercount"
"11703",51,600,"Virginia","Fairfax city","NHPI_A",38,27,-11,-33.85,"undercount"
"11704",51,600,"Virginia","Fairfax city","NHPI_AIC",62,60,-2,-3.28,"undercount"
"11705",51,610,"Virginia","Falls Church city","A_A",1006,1176,170,15.58,"overcount"
"11706",51,610,"Virginia","Falls Church city","A_AIC",1162,1492,330,24.87,"overcount"
"11707",51,610,"Virginia","Falls Church city","NHPI_A",12,4,-8,-100,"undercount"
"11708",51,610,"Virginia","Falls Church city","NHPI_AIC",25,15,-10,-50,"undercount"
"11709",51,620,"Virginia","Franklin city","A_A",110,64,-46,-52.87,"undercount"
"11710",51,620,"Virginia","Franklin city","A_AIC",139,95,-44,-37.61,"undercount"
"11711",51,620,"Virginia","Franklin city","NHPI_A",3,2,-1,-40,"undercount"
"11712",51,620,"Virginia","Franklin city","NHPI_AIC",7,10,3,35.29,"overcount"
"11713",51,630,"Virginia","Fredericksburg city","A_A",641,707,66,9.79,"overcount"
"11714",51,630,"Virginia","Fredericksburg city","A_AIC",796,988,192,21.52,"overcount"
"11715",51,630,"Virginia","Fredericksburg city","NHPI_A",30,24,-6,-22.22,"undercount"
"11716",51,630,"Virginia","Fredericksburg city","NHPI_AIC",54,58,4,7.14,"overcount"
"11717",51,640,"Virginia","Galax city","A_A",77,38,-39,-67.83,"undercount"
"11718",51,640,"Virginia","Galax city","A_AIC",85,50,-35,-51.85,"undercount"
"11719",51,640,"Virginia","Galax city","NHPI_A",1,19,18,180,"overcount"
"11720",51,640,"Virginia","Galax city","NHPI_AIC",1,22,21,182.61,"overcount"
"11721",51,650,"Virginia","Hampton city","A_A",3317,3060,-257,-8.06,"undercount"
"11722",51,650,"Virginia","Hampton city","A_AIC",4388,4396,8,0.18,"overcount"
"11723",51,650,"Virginia","Hampton city","NHPI_A",154,183,29,17.21,"overcount"
"11724",51,650,"Virginia","Hampton city","NHPI_AIC",352,432,80,20.41,"overcount"
"11725",51,660,"Virginia","Harrisonburg city","A_A",1790,1806,16,0.89,"overcount"
"11726",51,660,"Virginia","Harrisonburg city","A_AIC",2233,2284,51,2.26,"overcount"
"11727",51,660,"Virginia","Harrisonburg city","NHPI_A",34,94,60,93.75,"overcount"
"11728",51,660,"Virginia","Harrisonburg city","NHPI_AIC",77,137,60,56.07,"overcount"
"11729",51,670,"Virginia","Hopewell city","A_A",298,195,-103,-41.78,"undercount"
"11730",51,670,"Virginia","Hopewell city","A_AIC",442,332,-110,-28.42,"undercount"
"11731",51,670,"Virginia","Hopewell city","NHPI_A",23,37,14,46.67,"overcount"
"11732",51,670,"Virginia","Hopewell city","NHPI_AIC",52,72,20,32.26,"overcount"
"11733",51,678,"Virginia","Lexington city","A_A",175,155,-20,-12.12,"undercount"
"11734",51,678,"Virginia","Lexington city","A_AIC",221,213,-8,-3.69,"undercount"
"11735",51,678,"Virginia","Lexington city","NHPI_A",4,5,1,22.22,"overcount"
