"","STNAME","CTYNAME","RACE","MR"
"1822","KS","Ellis County","API_combo",270
"1823","KS","Ellsworth County","API_alone",17
"1824","KS","Ellsworth County","API_combo",27
"1825","KS","Finney County","API_alone",1259
"1826","KS","Finney County","API_combo",1385
"1827","KS","Ford County","API_alone",766
"1828","KS","Ford County","API_combo",814
"1829","KS","Franklin County","API_alone",83
"1830","KS","Franklin County","API_combo",108
"1831","KS","Geary County","API_alone",1053
"1832","KS","Geary County","API_combo",1586
"1833","KS","Gove County","API_alone",3
"1834","KS","Gove County","API_combo",8
"1835","KS","Graham County","API_alone",9
"1836","KS","Graham County","API_combo",14
"1837","KS","Grant County","API_alone",46
"1838","KS","Grant County","API_combo",55
"1839","KS","Gray County","API_alone",10
"1840","KS","Gray County","API_combo",24
"1841","KS","Greeley County","API_alone",8
"1842","KS","Greeley County","API_combo",8
"1843","KS","Greenwood County","API_alone",8
"1844","KS","Greenwood County","API_combo",15
"1845","KS","Hamilton County","API_alone",25
"1846","KS","Hamilton County","API_combo",29
"1847","KS","Harper County","API_alone",14
"1848","KS","Harper County","API_combo",20
"1849","KS","Harvey County","API_alone",192
"1850","KS","Harvey County","API_combo",275
"1851","KS","Haskell County","API_alone",27
"1852","KS","Haskell County","API_combo",37
"1853","KS","Hodgeman County","API_alone",0
"1854","KS","Hodgeman County","API_combo",1
"1855","KS","Jackson County","API_alone",26
"1856","KS","Jackson County","API_combo",48
"1857","KS","Jefferson County","API_alone",33
"1858","KS","Jefferson County","API_combo",83
"1859","KS","Jewell County","API_alone",4
"1860","KS","Jewell County","API_combo",5
"1861","KS","Johnson County","API_alone",13177
"1862","KS","Johnson County","API_combo",15076
"1863","KS","Kearny County","API_alone",19
"1864","KS","Kearny County","API_combo",20
"1865","KS","Kingman County","API_alone",24
"1866","KS","Kingman County","API_combo",42
"1867","KS","Kiowa County","API_alone",9
"1868","KS","Kiowa County","API_combo",17
"1869","KS","Labette County","API_alone",76
"1870","KS","Labette County","API_combo",120
"1871","KS","Lane County","API_alone",4
"1872","KS","Lane County","API_combo",9
"1873","KS","Leavenworth County","API_alone",847
"1874","KS","Leavenworth County","API_combo",1248
"1875","KS","Lincoln County","API_alone",4
"1876","KS","Lincoln County","API_combo",9
"1877","KS","Linn County","API_alone",17
"1878","KS","Linn County","API_combo",26
"1879","KS","Logan County","API_alone",6
"1880","KS","Logan County","API_combo",18
"1881","KS","Lyon County","API_alone",762
"1882","KS","Lyon County","API_combo",871
"1883","KS","Marion County","API_alone",27
"1884","KS","Marion County","API_combo",67
"1885","KS","Marshall County","API_alone",23
"1886","KS","Marshall County","API_combo",49
"1887","KS","McPherson County","API_alone",115
"1888","KS","McPherson County","API_combo",197
"1889","KS","Meade County","API_alone",10
"1890","KS","Meade County","API_combo",11
"1891","KS","Miami County","API_alone",52
"1892","KS","Miami County","API_combo",88
"1893","KS","Mitchell County","API_alone",23
"1894","KS","Mitchell County","API_combo",32
"1895","KS","Montgomery County","API_alone",181
"1896","KS","Montgomery County","API_combo",258
"1897","KS","Morris County","API_alone",18
"1898","KS","Morris County","API_combo",28
"1899","KS","Morton County","API_alone",38
"1900","KS","Morton County","API_combo",48
"1901","KS","Nemaha County","API_alone",17
"1902","KS","Nemaha County","API_combo",24
"1903","KS","Neosho County","API_alone",58
"1904","KS","Neosho County","API_combo",99
"1905","KS","Ness County","API_alone",3
"1906","KS","Ness County","API_combo",8
"1907","KS","Norton County","API_alone",27
"1908","KS","Norton County","API_combo",40
"1909","KS","Osage County","API_alone",45
"1910","KS","Osage County","API_combo",72
"1911","KS","Osborne County","API_alone",10
"1912","KS","Osborne County","API_combo",16
"1913","KS","Ottawa County","API_alone",9
"1914","KS","Ottawa County","API_combo",17
"1915","KS","Pawnee County","API_alone",44
"1916","KS","Pawnee County","API_combo",53
"1917","KS","Phillips County","API_alone",27
"1918","KS","Phillips County","API_combo",30
"1919","KS","Pottawatomie County","API_alone",60
"1920","KS","Pottawatomie County","API_combo",99
"1921","KS","Pratt County","API_alone",56
"1922","KS","Pratt County","API_combo",69
"1923","KS","Rawlins County","API_alone",3
"1924","KS","Rawlins County","API_combo",6
"1925","KS","Reno County","API_alone",329
"1926","KS","Reno County","API_combo",478
"1927","KS","Republic County","API_alone",11
"1928","KS","Republic County","API_combo",13
"1929","KS","Rice County","API_alone",40
"1930","KS","Rice County","API_combo",52
"1931","KS","Riley County","API_alone",2186
"1932","KS","Riley County","API_combo",2743
"1933","KS","Rooks County","API_alone",12
"1934","KS","Rooks County","API_combo",19
"1935","KS","Rush County","API_alone",4
"1936","KS","Rush County","API_combo",6
"1937","KS","Russell County","API_alone",25
"1938","KS","Russell County","API_combo",29
"1939","KS","Saline County","API_alone",963
"1940","KS","Saline County","API_combo",1146
"1941","KS","Scott County","API_alone",7
"1942","KS","Scott County","API_combo",13
"1943","KS","Sedgwick County","API_alone",15873
"1944","KS","Sedgwick County","API_combo",18279
"1945","KS","Seward County","API_alone",744
"1946","KS","Seward County","API_combo",796
"1947","KS","Shawnee County","API_alone",1793
"1948","KS","Shawnee County","API_combo",2398
"1949","KS","Sheridan County","API_alone",6
"1950","KS","Sheridan County","API_combo",6
"1951","KS","Sherman County","API_alone",24
"1952","KS","Sherman County","API_combo",36
"1953","KS","Smith County","API_alone",7
"1954","KS","Smith County","API_combo",7
"1955","KS","Stafford County","API_alone",7
"1956","KS","Stafford County","API_combo",18
"1957","KS","Stanton County","API_alone",5
"1958","KS","Stanton County","API_combo",13
"1959","KS","Stevens County","API_alone",14
"1960","KS","Stevens County","API_combo",20
"1961","KS","Sumner County","API_alone",75
"1962","KS","Sumner County","API_combo",108
"1963","KS","Thomas County","API_alone",24
"1964","KS","Thomas County","API_combo",34
"1965","KS","Trego County","API_alone",18
"1966","KS","Trego County","API_combo",20
"1967","KS","Wabaunsee County","API_alone",16
"1968","KS","Wabaunsee County","API_combo",23
"1969","KS","Wallace County","API_alone",3
"1970","KS","Wallace County","API_combo",6
"1971","KS","Washington County","API_alone",3
"1972","KS","Washington County","API_combo",13
"1973","KS","Wichita County","API_alone",2
"1974","KS","Wichita County","API_combo",10
"1975","KS","Wilson County","API_alone",31
"1976","KS","Wilson County","API_combo",51
"1977","KS","Woodson County","API_alone",2
"1978","KS","Woodson County","API_combo",4
"1979","KS","Wyandotte County","API_alone",2871
"1980","KS","Wyandotte County","API_combo",3334
"1981","KY","Adair County","API_alone",48
"1982","KY","Adair County","API_combo",59
"1983","KY","Allen County","API_alone",23
"1984","KY","Allen County","API_combo",44
"1985","KY","Anderson County","API_alone",25
"1986","KY","Anderson County","API_combo",35
"1987","KY","Ballard County","API_alone",17
"1988","KY","Ballard County","API_combo",26
"1989","KY","Barren County","API_alone",167
"1990","KY","Barren County","API_combo",207
"1991","KY","Bath County","API_alone",2
"1992","KY","Bath County","API_combo",9
"1993","KY","Bell County","API_alone",113
"1994","KY","Bell County","API_combo",169
"1995","KY","Boone County","API_alone",1153
"1996","KY","Boone County","API_combo",1371
"1997","KY","Bourbon County","API_alone",30
"1998","KY","Bourbon County","API_combo",56
"1999","KY","Boyd County","API_alone",156
"2000","KY","Boyd County","API_combo",209
"2001","KY","Boyle County","API_alone",175
"2002","KY","Boyle County","API_combo",222
"2003","KY","Bracken County","API_alone",8
"2004","KY","Bracken County","API_combo",9
"2005","KY","Breathitt County","API_alone",51
"2006","KY","Breathitt County","API_combo",64
"2007","KY","Breckinridge County","API_alone",18
"2008","KY","Breckinridge County","API_combo",29
"2009","KY","Bullitt County","API_alone",181
"2010","KY","Bullitt County","API_combo",281
"2011","KY","Butler County","API_alone",22
"2012","KY","Butler County","API_combo",36
"2013","KY","Caldwell County","API_alone",23
"2014","KY","Caldwell County","API_combo",42
"2015","KY","Calloway County","API_alone",477
"2016","KY","Calloway County","API_combo",564
"2017","KY","Campbell County","API_alone",501
"2018","KY","Campbell County","API_combo",658
"2019","KY","Carlisle County","API_alone",4
"2020","KY","Carlisle County","API_combo",6
"2021","KY","Carroll County","API_alone",22
"2022","KY","Carroll County","API_combo",38
"2023","KY","Carter County","API_alone",30
"2024","KY","Carter County","API_combo",49
"2025","KY","Casey County","API_alone",18
"2026","KY","Casey County","API_combo",36
"2027","KY","Christian County","API_alone",951
"2028","KY","Christian County","API_combo",1396
"2029","KY","Clark County","API_alone",71
"2030","KY","Clark County","API_combo",110
"2031","KY","Clay County","API_alone",33
"2032","KY","Clay County","API_combo",68
"2033","KY","Clinton County","API_alone",15
"2034","KY","Clinton County","API_combo",19
"2035","KY","Crittenden County","API_alone",8
"2036","KY","Crittenden County","API_combo",23
"2037","KY","Cumberland County","API_alone",7
"2038","KY","Cumberland County","API_combo",27
"2039","KY","Daviess County","API_alone",422
"2040","KY","Daviess County","API_combo",580
"2041","KY","Edmonson County","API_alone",8
"2042","KY","Edmonson County","API_combo",17
"2043","KY","Elliott County","API_alone",1
"2044","KY","Elliott County","API_combo",12
"2045","KY","Estill County","API_alone",5
"2046","KY","Estill County","API_combo",8
"2047","KY","Fayette County","API_alone",6626
"2048","KY","Fayette County","API_combo",7503
"2049","KY","Fleming County","API_alone",23
"2050","KY","Fleming County","API_combo",33
"2051","KY","Floyd County","API_alone",144
"2052","KY","Floyd County","API_combo",176
"2053","KY","Franklin County","API_alone",365
"2054","KY","Franklin County","API_combo",470
"2055","KY","Fulton County","API_alone",24
"2056","KY","Fulton County","API_combo",32
"2057","KY","Gallatin County","API_alone",21
"2058","KY","Gallatin County","API_combo",46
"2059","KY","Garrard County","API_alone",6
"2060","KY","Garrard County","API_combo",17
"2061","KY","Grant County","API_alone",96
"2062","KY","Grant County","API_combo",113
"2063","KY","Graves County","API_alone",85
"2064","KY","Graves County","API_combo",129
"2065","KY","Grayson County","API_alone",41
"2066","KY","Grayson County","API_combo",64
"2067","KY","Green County","API_alone",15
"2068","KY","Green County","API_combo",27
"2069","KY","Greenup County","API_alone",142
"2070","KY","Greenup County","API_combo",181
"2071","KY","Hancock County","API_alone",14
"2072","KY","Hancock County","API_combo",23
"2073","KY","Hardin County","API_alone",1944
"2074","KY","Hardin County","API_combo",2669
"2075","KY","Harlan County","API_alone",106
"2076","KY","Harlan County","API_combo",136
"2077","KY","Harrison County","API_alone",27
"2078","KY","Harrison County","API_combo",45
"2079","KY","Hart County","API_alone",26
"2080","KY","Hart County","API_combo",38
"2081","KY","Henderson County","API_alone",161
"2082","KY","Henderson County","API_combo",214
"2083","KY","Henry County","API_alone",56
"2084","KY","Henry County","API_combo",73
"2085","KY","Hickman County","API_alone",3
"2086","KY","Hickman County","API_combo",6
"2087","KY","Hopkins County","API_alone",169
"2088","KY","Hopkins County","API_combo",229
"2089","KY","Jackson County","API_alone",3
"2090","KY","Jackson County","API_combo",12
"2091","KY","Jefferson County","API_alone",10157
"2092","KY","Jefferson County","API_combo",12219
"2093","KY","Jessamine County","API_alone",239
"2094","KY","Jessamine County","API_combo",321
"2095","KY","Johnson County","API_alone",73
"2096","KY","Johnson County","API_combo",106
"2097","KY","Kenton County","API_alone",953
"2098","KY","Kenton County","API_combo",1251
"2099","KY","Knott County","API_alone",29
"2100","KY","Knott County","API_combo",47
"2101","KY","Knox County","API_alone",59
"2102","KY","Knox County","API_combo",127
"2103","KY","Larue County","API_alone",25
"2104","KY","Larue County","API_combo",40
"2105","KY","Laurel County","API_alone",194
"2106","KY","Laurel County","API_combo",252
"2107","KY","Lawrence County","API_alone",12
"2108","KY","Lawrence County","API_combo",26
"2109","KY","Lee County","API_alone",9
"2110","KY","Lee County","API_combo",13
"2111","KY","Leslie County","API_alone",20
"2112","KY","Leslie County","API_combo",24
"2113","KY","Letcher County","API_alone",75
"2114","KY","Letcher County","API_combo",95
"2115","KY","Lewis County","API_alone",4
"2116","KY","Lewis County","API_combo",21
"2117","KY","Lincoln County","API_alone",24
"2118","KY","Lincoln County","API_combo",45
"2119","KY","Livingston County","API_alone",5
"2120","KY","Livingston County","API_combo",7
"2121","KY","Logan County","API_alone",49
"2122","KY","Logan County","API_combo",91
"2123","KY","Lyon County","API_alone",16
"2124","KY","Lyon County","API_combo",27
"2125","KY","Madison County","API_alone",545
"2126","KY","Madison County","API_combo",702
"2127","KY","Magoffin County","API_alone",10
"2128","KY","Magoffin County","API_combo",15
"2129","KY","Marion County","API_alone",92
"2130","KY","Marion County","API_combo",117
"2131","KY","Marshall County","API_alone",48
"2132","KY","Marshall County","API_combo",68
"2133","KY","Martin County","API_alone",17
"2134","KY","Martin County","API_combo",25
"2135","KY","Mason County","API_alone",65
"2136","KY","Mason County","API_combo",83
"2137","KY","McCracken County","API_alone",375
"2138","KY","McCracken County","API_combo",504
"2139","KY","McCreary County","API_alone",5
"2140","KY","McCreary County","API_combo",19
"2141","KY","McLean County","API_alone",5
"2142","KY","McLean County","API_combo",8
"2143","KY","Meade County","API_alone",181
"2144","KY","Meade County","API_combo",310
"2145","KY","Menifee County","API_alone",3
"2146","KY","Menifee County","API_combo",10
