"year","CTYNAME","STNAME","api"
1991,"Philadelphia","Pennsylvania",46818
1992,"Philadelphia","Pennsylvania",48359
1993,"Philadelphia","Pennsylvania",49685
1994,"Philadelphia","Pennsylvania",51039
1995,"Philadelphia","Pennsylvania",51955
1996,"Philadelphia","Pennsylvania",53229
1997,"Philadelphia","Pennsylvania",54060
1998,"Philadelphia","Pennsylvania",54829
1999,"Philadelphia","Pennsylvania",55408
2000,"Philadelphia","Pennsylvania",57323.13
1990,"Pike","Pennsylvania",133
1991,"Pike","Pennsylvania",158
1992,"Pike","Pennsylvania",178
1993,"Pike","Pennsylvania",202
1994,"Pike","Pennsylvania",221
1995,"Pike","Pennsylvania",237
1996,"Pike","Pennsylvania",256
1997,"Pike","Pennsylvania",267
1998,"Pike","Pennsylvania",278
1999,"Pike","Pennsylvania",296
2000,"Pike","Pennsylvania",320.27
1990,"Potter","Pennsylvania",31
1991,"Potter","Pennsylvania",31
1992,"Potter","Pennsylvania",31
1993,"Potter","Pennsylvania",32
1994,"Potter","Pennsylvania",34
1995,"Potter","Pennsylvania",36
1996,"Potter","Pennsylvania",39
1997,"Potter","Pennsylvania",44
1998,"Potter","Pennsylvania",50
1999,"Potter","Pennsylvania",49
2000,"Potter","Pennsylvania",50.47
1990,"Schuylkill","Pennsylvania",497
1991,"Schuylkill","Pennsylvania",519
1992,"Schuylkill","Pennsylvania",556
1993,"Schuylkill","Pennsylvania",579
1994,"Schuylkill","Pennsylvania",604
1995,"Schuylkill","Pennsylvania",637
1996,"Schuylkill","Pennsylvania",673
1997,"Schuylkill","Pennsylvania",697
1998,"Schuylkill","Pennsylvania",718
1999,"Schuylkill","Pennsylvania",736
2000,"Schuylkill","Pennsylvania",773.73
1990,"Snyder","Pennsylvania",95
1991,"Snyder","Pennsylvania",97
1992,"Snyder","Pennsylvania",99
1993,"Snyder","Pennsylvania",108
1994,"Snyder","Pennsylvania",118
1995,"Snyder","Pennsylvania",126
1996,"Snyder","Pennsylvania",139
1997,"Snyder","Pennsylvania",140
1998,"Snyder","Pennsylvania",144
1999,"Snyder","Pennsylvania",151
2000,"Snyder","Pennsylvania",159.67
1990,"Somerset","Pennsylvania",144
1991,"Somerset","Pennsylvania",145
1992,"Somerset","Pennsylvania",150
1993,"Somerset","Pennsylvania",156
1994,"Somerset","Pennsylvania",169
1995,"Somerset","Pennsylvania",178
1996,"Somerset","Pennsylvania",191
1997,"Somerset","Pennsylvania",196
1998,"Somerset","Pennsylvania",209
1999,"Somerset","Pennsylvania",215
2000,"Somerset","Pennsylvania",223
1990,"Sullivan","Pennsylvania",9
1991,"Sullivan","Pennsylvania",9
1992,"Sullivan","Pennsylvania",9
1993,"Sullivan","Pennsylvania",9
1994,"Sullivan","Pennsylvania",11
1995,"Sullivan","Pennsylvania",12
1996,"Sullivan","Pennsylvania",13
1997,"Sullivan","Pennsylvania",13
1998,"Sullivan","Pennsylvania",13
1999,"Sullivan","Pennsylvania",14
2000,"Sullivan","Pennsylvania",14.73
1990,"Susquehanna","Pennsylvania",87
1991,"Susquehanna","Pennsylvania",89
1992,"Susquehanna","Pennsylvania",92
1993,"Susquehanna","Pennsylvania",96
1994,"Susquehanna","Pennsylvania",110
1995,"Susquehanna","Pennsylvania",122
1996,"Susquehanna","Pennsylvania",130
1997,"Susquehanna","Pennsylvania",134
1998,"Susquehanna","Pennsylvania",141
1999,"Susquehanna","Pennsylvania",150
2000,"Susquehanna","Pennsylvania",156.93
1990,"Tioga","Pennsylvania",106
1991,"Tioga","Pennsylvania",107
1992,"Tioga","Pennsylvania",113
1993,"Tioga","Pennsylvania",116
1994,"Tioga","Pennsylvania",121
1995,"Tioga","Pennsylvania",127
1996,"Tioga","Pennsylvania",138
1997,"Tioga","Pennsylvania",144
1998,"Tioga","Pennsylvania",145
1999,"Tioga","Pennsylvania",150
2000,"Tioga","Pennsylvania",156.33
1990,"Union","Pennsylvania",241
1991,"Union","Pennsylvania",255
1992,"Union","Pennsylvania",272
1993,"Union","Pennsylvania",304
1994,"Union","Pennsylvania",335
1995,"Union","Pennsylvania",343
1996,"Union","Pennsylvania",364
1997,"Union","Pennsylvania",372
1998,"Union","Pennsylvania",375
1999,"Union","Pennsylvania",393
2000,"Union","Pennsylvania",421.93
1990,"Venango","Pennsylvania",140
1991,"Venango","Pennsylvania",142
1992,"Venango","Pennsylvania",151
1993,"Venango","Pennsylvania",158
1994,"Venango","Pennsylvania",167
1995,"Venango","Pennsylvania",170
1996,"Venango","Pennsylvania",178
1997,"Venango","Pennsylvania",185
1998,"Venango","Pennsylvania",190
1999,"Venango","Pennsylvania",200
2000,"Venango","Pennsylvania",205.07
1990,"Warren","Pennsylvania",112
1991,"Warren","Pennsylvania",113
1992,"Warren","Pennsylvania",117
1993,"Warren","Pennsylvania",122
1994,"Warren","Pennsylvania",127
1995,"Warren","Pennsylvania",139
1996,"Warren","Pennsylvania",142
1997,"Warren","Pennsylvania",149
1998,"Warren","Pennsylvania",154
1999,"Warren","Pennsylvania",160
2000,"Warren","Pennsylvania",165.2
1990,"Washington","Pennsylvania",544
1991,"Washington","Pennsylvania",578
1992,"Washington","Pennsylvania",615
1993,"Washington","Pennsylvania",657
1994,"Washington","Pennsylvania",682
1995,"Washington","Pennsylvania",700
1996,"Washington","Pennsylvania",743
1997,"Washington","Pennsylvania",762
1998,"Washington","Pennsylvania",805
1999,"Washington","Pennsylvania",810
2000,"Washington","Pennsylvania",856.07
1990,"Wayne","Pennsylvania",97
1991,"Wayne","Pennsylvania",103
1992,"Wayne","Pennsylvania",111
1993,"Wayne","Pennsylvania",122
1994,"Wayne","Pennsylvania",134
1995,"Wayne","Pennsylvania",144
1996,"Wayne","Pennsylvania",150
1997,"Wayne","Pennsylvania",160
1998,"Wayne","Pennsylvania",167
1999,"Wayne","Pennsylvania",173
2000,"Wayne","Pennsylvania",185.13
1990,"Westmoreland","Pennsylvania",1586
1991,"Westmoreland","Pennsylvania",1696
1992,"Westmoreland","Pennsylvania",1799
1993,"Westmoreland","Pennsylvania",1886
1994,"Westmoreland","Pennsylvania",1971
1995,"Westmoreland","Pennsylvania",2068
1996,"Westmoreland","Pennsylvania",2178
1997,"Westmoreland","Pennsylvania",2263
1998,"Westmoreland","Pennsylvania",2334
1999,"Westmoreland","Pennsylvania",2407
2000,"Westmoreland","Pennsylvania",2523.73
1990,"Wyoming","Pennsylvania",81
1991,"Wyoming","Pennsylvania",86
1992,"Wyoming","Pennsylvania",117
1993,"Wyoming","Pennsylvania",122
1994,"Wyoming","Pennsylvania",124
1995,"Wyoming","Pennsylvania",124
1996,"Wyoming","Pennsylvania",131
1997,"Wyoming","Pennsylvania",125
1998,"Wyoming","Pennsylvania",132
1999,"Wyoming","Pennsylvania",137
2000,"Wyoming","Pennsylvania",147.67
1990,"York","Pennsylvania",2165
1991,"York","Pennsylvania",2337
1992,"York","Pennsylvania",2488
1993,"York","Pennsylvania",2626
1994,"York","Pennsylvania",2788
1995,"York","Pennsylvania",2952
1996,"York","Pennsylvania",3137
1997,"York","Pennsylvania",3275
1998,"York","Pennsylvania",3441
1999,"York","Pennsylvania",3584
2000,"York","Pennsylvania",3750.33
1990,"Bristol","Rhode Island",298
1991,"Bristol","Rhode Island",324
1992,"Bristol","Rhode Island",328
1993,"Bristol","Rhode Island",348
1994,"Bristol","Rhode Island",354
1995,"Bristol","Rhode Island",369
1996,"Bristol","Rhode Island",370
1997,"Bristol","Rhode Island",398
1998,"Bristol","Rhode Island",405
1999,"Bristol","Rhode Island",424
2000,"Bristol","Rhode Island",432.87
1990,"Kent","Rhode Island",1311
1991,"Kent","Rhode Island",1381
1992,"Kent","Rhode Island",1420
1993,"Kent","Rhode Island",1478
1994,"Kent","Rhode Island",1528
1995,"Kent","Rhode Island",1571
1996,"Kent","Rhode Island",1631
1997,"Kent","Rhode Island",1664
1998,"Kent","Rhode Island",1744
1999,"Kent","Rhode Island",1761
2000,"Kent","Rhode Island",1826
1990,"Newport","Rhode Island",1079
1991,"Newport","Rhode Island",1143
1992,"Newport","Rhode Island",1142
1993,"Newport","Rhode Island",1148
1994,"Newport","Rhode Island",1171
1995,"Newport","Rhode Island",1167
1996,"Newport","Rhode Island",1214
1997,"Newport","Rhode Island",1253
1998,"Newport","Rhode Island",1280
1999,"Newport","Rhode Island",1307
2000,"Newport","Rhode Island",1315.73
1990,"Providence","Rhode Island",14943
1991,"Providence","Rhode Island",15292
1992,"Providence","Rhode Island",15593
1993,"Providence","Rhode Island",15882
1994,"Providence","Rhode Island",16235
1995,"Providence","Rhode Island",16435
1996,"Providence","Rhode Island",16646
1997,"Providence","Rhode Island",17033
1998,"Providence","Rhode Island",17432
1999,"Providence","Rhode Island",17607
2000,"Providence","Rhode Island",17931.4
1990,"Washington","Rhode Island",1473
1991,"Washington","Rhode Island",1542
1992,"Washington","Rhode Island",1600
1993,"Washington","Rhode Island",1672
1994,"Washington","Rhode Island",1731
1995,"Washington","Rhode Island",1803
1996,"Washington","Rhode Island",1862
1997,"Washington","Rhode Island",1942
1998,"Washington","Rhode Island",2008
1999,"Washington","Rhode Island",2041
2000,"Washington","Rhode Island",2124.93
1990,"Abbeville","South Carolina",54
1991,"Abbeville","South Carolina",53
1992,"Abbeville","South Carolina",56
1993,"Abbeville","South Carolina",57
1994,"Abbeville","South Carolina",60
1995,"Abbeville","South Carolina",65
1996,"Abbeville","South Carolina",70
1997,"Abbeville","South Carolina",72
1998,"Abbeville","South Carolina",81
1999,"Abbeville","South Carolina",78
2000,"Abbeville","South Carolina",82.47
1990,"Aiken","South Carolina",552
1991,"Aiken","South Carolina",592
1992,"Aiken","South Carolina",619
1993,"Aiken","South Carolina",662
1994,"Aiken","South Carolina",678
1995,"Aiken","South Carolina",720
1996,"Aiken","South Carolina",753
1997,"Aiken","South Carolina",821
1998,"Aiken","South Carolina",842
1999,"Aiken","South Carolina",883
2000,"Aiken","South Carolina",914
1990,"Allendale","South Carolina",7
1991,"Allendale","South Carolina",7
1992,"Allendale","South Carolina",7
1993,"Allendale","South Carolina",7
1994,"Allendale","South Carolina",7
1995,"Allendale","South Carolina",8
1996,"Allendale","South Carolina",8
1997,"Allendale","South Carolina",10
1998,"Allendale","South Carolina",12
1999,"Allendale","South Carolina",16
2000,"Allendale","South Carolina",13.4
1990,"Anderson","South Carolina",342
1991,"Anderson","South Carolina",359
1992,"Anderson","South Carolina",365
1993,"Anderson","South Carolina",395
1994,"Anderson","South Carolina",404
1995,"Anderson","South Carolina",441
1996,"Anderson","South Carolina",479
1997,"Anderson","South Carolina",513
1998,"Anderson","South Carolina",531
1999,"Anderson","South Carolina",562
2000,"Anderson","South Carolina",579.53
1990,"Bamberg","South Carolina",20
1991,"Bamberg","South Carolina",20
1992,"Bamberg","South Carolina",20
1993,"Bamberg","South Carolina",19
1994,"Bamberg","South Carolina",21
1995,"Bamberg","South Carolina",22
1996,"Bamberg","South Carolina",22
1997,"Bamberg","South Carolina",26
1998,"Bamberg","South Carolina",26
1999,"Bamberg","South Carolina",26
2000,"Bamberg","South Carolina",26.73
1990,"Barnwell","South Carolina",17
1991,"Barnwell","South Carolina",17
1992,"Barnwell","South Carolina",17
1993,"Barnwell","South Carolina",18
1994,"Barnwell","South Carolina",20
1995,"Barnwell","South Carolina",20
1996,"Barnwell","South Carolina",20
1997,"Barnwell","South Carolina",23
1998,"Barnwell","South Carolina",24
1999,"Barnwell","South Carolina",25
2000,"Barnwell","South Carolina",25.33
1990,"Beaufort","South Carolina",879
1991,"Beaufort","South Carolina",931
1992,"Beaufort","South Carolina",971
1993,"Beaufort","South Carolina",1049
1994,"Beaufort","South Carolina",1084
1995,"Beaufort","South Carolina",1203
1996,"Beaufort","South Carolina",1327
1997,"Beaufort","South Carolina",1428
1998,"Beaufort","South Carolina",1478
1999,"Beaufort","South Carolina",1553
2000,"Beaufort","South Carolina",1628.07
1990,"Berkeley","South Carolina",2758
1991,"Berkeley","South Carolina",2860
1992,"Berkeley","South Carolina",2961
1993,"Berkeley","South Carolina",3155
1994,"Berkeley","South Carolina",3226
1995,"Berkeley","South Carolina",3359
1996,"Berkeley","South Carolina",3424
1997,"Berkeley","South Carolina",3735
1998,"Berkeley","South Carolina",3907
1999,"Berkeley","South Carolina",4139
2000,"Berkeley","South Carolina",4171.33
1990,"Calhoun","South Carolina",9
1991,"Calhoun","South Carolina",10
1992,"Calhoun","South Carolina",9
1993,"Calhoun","South Carolina",10
1994,"Calhoun","South Carolina",12
1995,"Calhoun","South Carolina",11
1996,"Calhoun","South Carolina",10
1997,"Calhoun","South Carolina",13
1998,"Calhoun","South Carolina",12
1999,"Calhoun","South Carolina",15
2000,"Calhoun","South Carolina",14
1990,"Charleston","South Carolina",2779
1991,"Charleston","South Carolina",2948
1992,"Charleston","South Carolina",3010
1993,"Charleston","South Carolina",3120
1994,"Charleston","South Carolina",3138
1995,"Charleston","South Carolina",3343
1996,"Charleston","South Carolina",3520
1997,"Charleston","South Carolina",3824
1998,"Charleston","South Carolina",3952
1999,"Charleston","South Carolina",4106
2000,"Charleston","South Carolina",4188.87
1990,"Cherokee","South Carolina",194
1991,"Cherokee","South Carolina",200
1992,"Cherokee","South Carolina",204
1993,"Cherokee","South Carolina",215
1994,"Cherokee","South Carolina",229
1995,"Cherokee","South Carolina",246
1996,"Cherokee","South Carolina",263
1997,"Cherokee","South Carolina",291
1998,"Cherokee","South Carolina",296
1999,"Cherokee","South Carolina",313
2000,"Cherokee","South Carolina",323.07
1990,"Chester","South Carolina",35
1991,"Chester","South Carolina",35
1992,"Chester","South Carolina",37
1993,"Chester","South Carolina",36
1994,"Chester","South Carolina",38
1995,"Chester","South Carolina",40
1996,"Chester","South Carolina",43
1997,"Chester","South Carolina",48
1998,"Chester","South Carolina",50
1999,"Chester","South Carolina",51
2000,"Chester","South Carolina",52.2
1990,"Chesterfield","South Carolina",31
1991,"Chesterfield","South Carolina",30
1992,"Chesterfield","South Carolina",30
1993,"Chesterfield","South Carolina",33
1994,"Chesterfield","South Carolina",36
1995,"Chesterfield","South Carolina",36
1996,"Chesterfield","South Carolina",41
1997,"Chesterfield","South Carolina",44
1998,"Chesterfield","South Carolina",49
1999,"Chesterfield","South Carolina",48
2000,"Chesterfield","South Carolina",50.47
1990,"Clarendon","South Carolina",29
1991,"Clarendon","South Carolina",29
1992,"Clarendon","South Carolina",31
1993,"Clarendon","South Carolina",33
1994,"Clarendon","South Carolina",30
1995,"Clarendon","South Carolina",35
1996,"Clarendon","South Carolina",35
1997,"Clarendon","South Carolina",40
1998,"Clarendon","South Carolina",44
1999,"Clarendon","South Carolina",40
2000,"Clarendon","South Carolina",43.27
1990,"Colleton","South Carolina",38
1991,"Colleton","South Carolina",37
1992,"Colleton","South Carolina",39
1993,"Colleton","South Carolina",39
1994,"Colleton","South Carolina",41
1995,"Colleton","South Carolina",49
1996,"Colleton","South Carolina",48
1997,"Colleton","South Carolina",53
1998,"Colleton","South Carolina",49
1999,"Colleton","South Carolina",57
2000,"Colleton","South Carolina",57
1990,"Darlington","South Carolina",67
1991,"Darlington","South Carolina",68
1992,"Darlington","South Carolina",70
1993,"Darlington","South Carolina",73
1994,"Darlington","South Carolina",75
1995,"Darlington","South Carolina",81
1996,"Darlington","South Carolina",81
1997,"Darlington","South Carolina",90
1998,"Darlington","South Carolina",97
1999,"Darlington","South Carolina",100
2000,"Darlington","South Carolina",101.2
1990,"Dillon","South Carolina",63
1991,"Dillon","South Carolina",63
1992,"Dillon","South Carolina",67
1993,"Dillon","South Carolina",66
1994,"Dillon","South Carolina",68
1995,"Dillon","South Carolina",73
1996,"Dillon","South Carolina",80
1997,"Dillon","South Carolina",84
1998,"Dillon","South Carolina",84
1999,"Dillon","South Carolina",93
2000,"Dillon","South Carolina",92.4
1990,"Dorchester","South Carolina",806
1991,"Dorchester","South Carolina",850
1992,"Dorchester","South Carolina",853
1993,"Dorchester","South Carolina",911
1994,"Dorchester","South Carolina",928
1995,"Dorchester","South Carolina",968
1996,"Dorchester","South Carolina",1014
1997,"Dorchester","South Carolina",1106
1998,"Dorchester","South Carolina",1166
1999,"Dorchester","South Carolina",1227
2000,"Dorchester","South Carolina",1236.73
1990,"Edgefield","South Carolina",29
1991,"Edgefield","South Carolina",29
1992,"Edgefield","South Carolina",31
1993,"Edgefield","South Carolina",31
1994,"Edgefield","South Carolina",33
1995,"Edgefield","South Carolina",37
1996,"Edgefield","South Carolina",35
1997,"Edgefield","South Carolina",39
1998,"Edgefield","South Carolina",40
1999,"Edgefield","South Carolina",44
2000,"Edgefield","South Carolina",43.73
1990,"Fairfield","South Carolina",32
1991,"Fairfield","South Carolina",34
1992,"Fairfield","South Carolina",31
1993,"Fairfield","South Carolina",35
1994,"Fairfield","South Carolina",34
1995,"Fairfield","South Carolina",34
1996,"Fairfield","South Carolina",34
1997,"Fairfield","South Carolina",37
1998,"Fairfield","South Carolina",35
1999,"Fairfield","South Carolina",41
2000,"Fairfield","South Carolina",38.53
1990,"Florence","South Carolina",314
1991,"Florence","South Carolina",322
1992,"Florence","South Carolina",342
1993,"Florence","South Carolina",362
1994,"Florence","South Carolina",368
1995,"Florence","South Carolina",396
1996,"Florence","South Carolina",420
1997,"Florence","South Carolina",453
1998,"Florence","South Carolina",462
1999,"Florence","South Carolina",476
2000,"Florence","South Carolina",498
1990,"Georgetown","South Carolina",62
1991,"Georgetown","South Carolina",69
1992,"Georgetown","South Carolina",67
1993,"Georgetown","South Carolina",70
1994,"Georgetown","South Carolina",76
1995,"Georgetown","South Carolina",88
1996,"Georgetown","South Carolina",90
1997,"Georgetown","South Carolina",100
1998,"Georgetown","South Carolina",105
1999,"Georgetown","South Carolina",115
2000,"Georgetown","South Carolina",116.4
1990,"Greenville","South Carolina",2210
1991,"Greenville","South Carolina",2253
1992,"Greenville","South Carolina",2284
1993,"Greenville","South Carolina",2437
1994,"Greenville","South Carolina",2511
1995,"Greenville","South Carolina",2729
1996,"Greenville","South Carolina",2911
1997,"Greenville","South Carolina",3166
1998,"Greenville","South Carolina",3263
1999,"Greenville","South Carolina",3395
2000,"Greenville","South Carolina",3508.73
1990,"Greenwood","South Carolina",238
1991,"Greenwood","South Carolina",239
1992,"Greenwood","South Carolina",251
1993,"Greenwood","South Carolina",265
1994,"Greenwood","South Carolina",276
1995,"Greenwood","South Carolina",302
1996,"Greenwood","South Carolina",321
1997,"Greenwood","South Carolina",350
1998,"Greenwood","South Carolina",355
1999,"Greenwood","South Carolina",364
2000,"Greenwood","South Carolina",383.93
1990,"Hampton","South Carolina",18
1991,"Hampton","South Carolina",17
1992,"Hampton","South Carolina",18
1993,"Hampton","South Carolina",18
1994,"Hampton","South Carolina",17
1995,"Hampton","South Carolina",18
1996,"Hampton","South Carolina",18
1997,"Hampton","South Carolina",21
1998,"Hampton","South Carolina",19
1999,"Hampton","South Carolina",20
2000,"Hampton","South Carolina",20
1990,"Horry","South Carolina",1157
1991,"Horry","South Carolina",1218
1992,"Horry","South Carolina",1269
1993,"Horry","South Carolina",1284
1994,"Horry","South Carolina",1340
1995,"Horry","South Carolina",1483
1996,"Horry","South Carolina",1612
1997,"Horry","South Carolina",1792
1998,"Horry","South Carolina",1872
1999,"Horry","South Carolina",1962
2000,"Horry","South Carolina",2017.73
1990,"Jasper","South Carolina",34
1991,"Jasper","South Carolina",34
1992,"Jasper","South Carolina",36
1993,"Jasper","South Carolina",38
1994,"Jasper","South Carolina",36
1995,"Jasper","South Carolina",41
1996,"Jasper","South Carolina",40
1997,"Jasper","South Carolina",44
1998,"Jasper","South Carolina",47
1999,"Jasper","South Carolina",50
2000,"Jasper","South Carolina",49.53
1990,"Kershaw","South Carolina",103
1991,"Kershaw","South Carolina",105
1992,"Kershaw","South Carolina",117
1993,"Kershaw","South Carolina",122
1994,"Kershaw","South Carolina",123
1995,"Kershaw","South Carolina",128
1996,"Kershaw","South Carolina",138
1997,"Kershaw","South Carolina",153
1998,"Kershaw","South Carolina",165
1999,"Kershaw","South Carolina",175
2000,"Kershaw","South Carolina",176.27
1990,"Lancaster","South Carolina",63
1991,"Lancaster","South Carolina",64
1992,"Lancaster","South Carolina",68
1993,"Lancaster","South Carolina",72
1994,"Lancaster","South Carolina",68
1995,"Lancaster","South Carolina",79
1996,"Lancaster","South Carolina",79
1997,"Lancaster","South Carolina",94
1998,"Lancaster","South Carolina",97
1999,"Lancaster","South Carolina",97
2000,"Lancaster","South Carolina",101.4
1990,"Laurens","South Carolina",101
1991,"Laurens","South Carolina",102
1992,"Laurens","South Carolina",103
1993,"Laurens","South Carolina",112
1994,"Laurens","South Carolina",118
1995,"Laurens","South Carolina",126
1996,"Laurens","South Carolina",141
1997,"Laurens","South Carolina",150
1998,"Laurens","South Carolina",155
